session_id,view_id,target_count,targets,target_00_path,target_01_path,target_02_path,complete_00_01_02,teacher_D01,teacher_D12,teacher_D02
auto_capture_20260702_092708,17,3,00;01;02,auto_capture_20260702_092708/images/view_0017_target_00.tif,auto_capture_20260702_092708/images/view_0017_target_01.tif,auto_capture_20260702_092708/images/view_0017_target_02.tif,True,True,True,True
auto_capture_20260702_092708,18,3,00;01;02,auto_capture_20260702_092708/images/view_0018_target_00.tif,auto_capture_20260702_092708/images/view_0018_target_01.tif,auto_capture_20260702_092708/images/view_0018_target_02.tif,True,True,True,True
auto_capture_20260702_092708,19,3,00;01;02,auto_capture_20260702_092708/images/view_0019_target_00.tif,auto_capture_20260702_092708/images/view_0019_target_01.tif,auto_capture_20260702_092708/images/view_0019_target_02.tif,True,True,True,True
auto_capture_20260702_092708,20,3,00;01;02,auto_capture_20260702_092708/images/view_0020_target_00.tif,auto_capture_20260702_092708/images/view_0020_target_01.tif,auto_capture_20260702_092708/images/view_0020_target_02.tif,True,True,True,True
auto_capture_20260702_092708,21,3,00;01;02,auto_capture_20260702_092708/images/view_0021_target_00.tif,auto_capture_20260702_092708/images/view_0021_target_01.tif,auto_capture_20260702_092708/images/view_0021_target_02.tif,True,True,True,True
auto_capture_20260702_092708,22,3,00;01;02,auto_capture_20260702_092708/images/view_0022_target_00.tif,auto_capture_20260702_092708/images/view_0022_target_01.tif,auto_capture_20260702_092708/images/view_0022_target_02.tif,True,True,True,True
auto_capture_20260702_092708,23,3,00;01;02,auto_capture_20260702_092708/images/view_0023_target_00.tif,auto_capture_20260702_092708/images/view_0023_target_01.tif,auto_capture_20260702_092708/images/view_0023_target_02.tif,True,True,True,True
auto_capture_20260702_092708,24,3,00;01;02,auto_capture_20260702_092708/images/view_0024_target_00.tif,auto_capture_20260702_092708/images/view_0024_target_01.tif,auto_capture_20260702_092708/images/view_0024_target_02.tif,True,True,True,True
auto_capture_20260702_092708,25,3,00;01;02,auto_capture_20260702_092708/images/view_0025_target_00.tif,auto_capture_20260702_092708/images/view_0025_target_01.tif,auto_capture_20260702_092708/images/view_0025_target_02.tif,True,True,True,True
auto_capture_20260702_092708,26,3,00;01;02,auto_capture_20260702_092708/images/view_0026_target_00.tif,auto_capture_20260702_092708/images/view_0026_target_01.tif,auto_capture_20260702_092708/images/view_0026_target_02.tif,True,True,True,True
auto_capture_20260702_092708,27,3,00;01;02,auto_capture_20260702_092708/images/view_0027_target_00.tif,auto_capture_20260702_092708/images/view_0027_target_01.tif,auto_capture_20260702_092708/images/view_0027_target_02.tif,True,True,True,True
auto_capture_20260702_092708,28,3,00;01;02,auto_capture_20260702_092708/images/view_0028_target_00.tif,auto_capture_20260702_092708/images/view_0028_target_01.tif,auto_capture_20260702_092708/images/view_0028_target_02.tif,True,True,True,True
auto_capture_20260702_092708,29,3,00;01;02,auto_capture_20260702_092708/images/view_0029_target_00.tif,auto_capture_20260702_092708/images/view_0029_target_01.tif,auto_capture_20260702_092708/images/view_0029_target_02.tif,True,True,True,True
auto_capture_20260702_092708,30,3,00;01;02,auto_capture_20260702_092708/images/view_0030_target_00.tif,auto_capture_20260702_092708/images/view_0030_target_01.tif,auto_capture_20260702_092708/images/view_0030_target_02.tif,True,True,True,True
auto_capture_20260702_092708,31,3,00;01;02,auto_capture_20260702_092708/images/view_0031_target_00.tif,auto_capture_20260702_092708/images/view_0031_target_01.tif,auto_capture_20260702_092708/images/view_0031_target_02.tif,True,True,True,True
auto_capture_20260702_092708,32,3,00;01;02,auto_capture_20260702_092708/images/view_0032_target_00.tif,auto_capture_20260702_092708/images/view_0032_target_01.tif,auto_capture_20260702_092708/images/view_0032_target_02.tif,True,True,True,True
auto_capture_20260702_092708,33,3,00;01;02,auto_capture_20260702_092708/images/view_0033_target_00.tif,auto_capture_20260702_092708/images/view_0033_target_01.tif,auto_capture_20260702_092708/images/view_0033_target_02.tif,True,True,True,True
auto_capture_20260702_092708,34,3,00;01;02,auto_capture_20260702_092708/images/view_0034_target_00.tif,auto_capture_20260702_092708/images/view_0034_target_01.tif,auto_capture_20260702_092708/images/view_0034_target_02.tif,True,True,True,True
auto_capture_20260702_092708,35,3,00;01;02,auto_capture_20260702_092708/images/view_0035_target_00.tif,auto_capture_20260702_092708/images/view_0035_target_01.tif,auto_capture_20260702_092708/images/view_0035_target_02.tif,True,True,True,True
auto_capture_20260702_092708,36,3,00;01;02,auto_capture_20260702_092708/images/view_0036_target_00.tif,auto_capture_20260702_092708/images/view_0036_target_01.tif,auto_capture_20260702_092708/images/view_0036_target_02.tif,True,True,True,True
auto_capture_20260702_092708,37,3,00;01;02,auto_capture_20260702_092708/images/view_0037_target_00.tif,auto_capture_20260702_092708/images/view_0037_target_01.tif,auto_capture_20260702_092708/images/view_0037_target_02.tif,True,True,True,True
auto_capture_20260702_092708,38,3,00;01;02,auto_capture_20260702_092708/images/view_0038_target_00.tif,auto_capture_20260702_092708/images/view_0038_target_01.tif,auto_capture_20260702_092708/images/view_0038_target_02.tif,True,True,True,True
auto_capture_20260702_092708,39,3,00;01;02,auto_capture_20260702_092708/images/view_0039_target_00.tif,auto_capture_20260702_092708/images/view_0039_target_01.tif,auto_capture_20260702_092708/images/view_0039_target_02.tif,True,True,True,True
auto_capture_20260702_092708,40,3,00;01;02,auto_capture_20260702_092708/images/view_0040_target_00.tif,auto_capture_20260702_092708/images/view_0040_target_01.tif,auto_capture_20260702_092708/images/view_0040_target_02.tif,True,True,True,True
auto_capture_20260702_092708,41,3,00;01;02,auto_capture_20260702_092708/images/view_0041_target_00.tif,auto_capture_20260702_092708/images/view_0041_target_01.tif,auto_capture_20260702_092708/images/view_0041_target_02.tif,True,True,True,True
auto_capture_20260702_092708,42,3,00;01;02,auto_capture_20260702_092708/images/view_0042_target_00.tif,auto_capture_20260702_092708/images/view_0042_target_01.tif,auto_capture_20260702_092708/images/view_0042_target_02.tif,True,True,True,True
auto_capture_20260702_092708,43,3,00;01;02,auto_capture_20260702_092708/images/view_0043_target_00.tif,auto_capture_20260702_092708/images/view_0043_target_01.tif,auto_capture_20260702_092708/images/view_0043_target_02.tif,True,True,True,True
auto_capture_20260702_092708,44,3,00;01;02,auto_capture_20260702_092708/images/view_0044_target_00.tif,auto_capture_20260702_092708/images/view_0044_target_01.tif,auto_capture_20260702_092708/images/view_0044_target_02.tif,True,True,True,True
auto_capture_20260702_092708,45,3,00;01;02,auto_capture_20260702_092708/images/view_0045_target_00.tif,auto_capture_20260702_092708/images/view_0045_target_01.tif,auto_capture_20260702_092708/images/view_0045_target_02.tif,True,True,True,True
auto_capture_20260702_092708,46,3,00;01;02,auto_capture_20260702_092708/images/view_0046_target_00.tif,auto_capture_20260702_092708/images/view_0046_target_01.tif,auto_capture_20260702_092708/images/view_0046_target_02.tif,True,True,True,True
auto_capture_20260702_092708,47,3,00;01;02,auto_capture_20260702_092708/images/view_0047_target_00.tif,auto_capture_20260702_092708/images/view_0047_target_01.tif,auto_capture_20260702_092708/images/view_0047_target_02.tif,True,True,True,True
auto_capture_20260702_092708,48,3,00;01;02,auto_capture_20260702_092708/images/view_0048_target_00.tif,auto_capture_20260702_092708/images/view_0048_target_01.tif,auto_capture_20260702_092708/images/view_0048_target_02.tif,True,True,True,True
auto_capture_20260702_111834,0,3,00;01;02,auto_capture_20260702_111834/images/view_0000_target_00.tif,auto_capture_20260702_111834/images/view_0000_target_01.tif,auto_capture_20260702_111834/images/view_0000_target_02.tif,True,True,True,True
auto_capture_20260702_111834,1,3,00;01;02,auto_capture_20260702_111834/images/view_0001_target_00.tif,auto_capture_20260702_111834/images/view_0001_target_01.tif,auto_capture_20260702_111834/images/view_0001_target_02.tif,True,True,True,True
auto_capture_20260702_111834,2,3,00;01;02,auto_capture_20260702_111834/images/view_0002_target_00.tif,auto_capture_20260702_111834/images/view_0002_target_01.tif,auto_capture_20260702_111834/images/view_0002_target_02.tif,True,True,True,True
auto_capture_20260702_111834,3,3,00;01;02,auto_capture_20260702_111834/images/view_0003_target_00.tif,auto_capture_20260702_111834/images/view_0003_target_01.tif,auto_capture_20260702_111834/images/view_0003_target_02.tif,True,True,True,True
auto_capture_20260702_111834,4,3,00;01;02,auto_capture_20260702_111834/images/view_0004_target_00.tif,auto_capture_20260702_111834/images/view_0004_target_01.tif,auto_capture_20260702_111834/images/view_0004_target_02.tif,True,True,True,True
auto_capture_20260702_111834,5,3,00;01;02,auto_capture_20260702_111834/images/view_0005_target_00.tif,auto_capture_20260702_111834/images/view_0005_target_01.tif,auto_capture_20260702_111834/images/view_0005_target_02.tif,True,True,True,True
auto_capture_20260702_111834,6,3,00;01;02,auto_capture_20260702_111834/images/view_0006_target_00.tif,auto_capture_20260702_111834/images/view_0006_target_01.tif,auto_capture_20260702_111834/images/view_0006_target_02.tif,True,True,True,True
auto_capture_20260702_111834,7,3,00;01;02,auto_capture_20260702_111834/images/view_0007_target_00.tif,auto_capture_20260702_111834/images/view_0007_target_01.tif,auto_capture_20260702_111834/images/view_0007_target_02.tif,True,True,True,True
auto_capture_20260702_111834,8,3,00;01;02,auto_capture_20260702_111834/images/view_0008_target_00.tif,auto_capture_20260702_111834/images/view_0008_target_01.tif,auto_capture_20260702_111834/images/view_0008_target_02.tif,True,True,True,True
auto_capture_20260702_111834,9,3,00;01;02,auto_capture_20260702_111834/images/view_0009_target_00.tif,auto_capture_20260702_111834/images/view_0009_target_01.tif,auto_capture_20260702_111834/images/view_0009_target_02.tif,True,True,True,True
auto_capture_20260702_111834,10,3,00;01;02,auto_capture_20260702_111834/images/view_0010_target_00.tif,auto_capture_20260702_111834/images/view_0010_target_01.tif,auto_capture_20260702_111834/images/view_0010_target_02.tif,True,True,True,True
auto_capture_20260702_111834,11,3,00;01;02,auto_capture_20260702_111834/images/view_0011_target_00.tif,auto_capture_20260702_111834/images/view_0011_target_01.tif,auto_capture_20260702_111834/images/view_0011_target_02.tif,True,True,True,True
auto_capture_20260702_111834,12,3,00;01;02,auto_capture_20260702_111834/images/view_0012_target_00.tif,auto_capture_20260702_111834/images/view_0012_target_01.tif,auto_capture_20260702_111834/images/view_0012_target_02.tif,True,True,True,True
auto_capture_20260702_111834,13,3,00;01;02,auto_capture_20260702_111834/images/view_0013_target_00.tif,auto_capture_20260702_111834/images/view_0013_target_01.tif,auto_capture_20260702_111834/images/view_0013_target_02.tif,True,True,True,True
auto_capture_20260702_111834,14,3,00;01;02,auto_capture_20260702_111834/images/view_0014_target_00.tif,auto_capture_20260702_111834/images/view_0014_target_01.tif,auto_capture_20260702_111834/images/view_0014_target_02.tif,True,True,True,True
auto_capture_20260702_111834,15,3,00;01;02,auto_capture_20260702_111834/images/view_0015_target_00.tif,auto_capture_20260702_111834/images/view_0015_target_01.tif,auto_capture_20260702_111834/images/view_0015_target_02.tif,True,True,True,True
auto_capture_20260702_111834,16,3,00;01;02,auto_capture_20260702_111834/images/view_0016_target_00.tif,auto_capture_20260702_111834/images/view_0016_target_01.tif,auto_capture_20260702_111834/images/view_0016_target_02.tif,True,True,True,True
auto_capture_20260702_111834,17,3,00;01;02,auto_capture_20260702_111834/images/view_0017_target_00.tif,auto_capture_20260702_111834/images/view_0017_target_01.tif,auto_capture_20260702_111834/images/view_0017_target_02.tif,True,True,True,True
auto_capture_20260702_111834,18,3,00;01;02,auto_capture_20260702_111834/images/view_0018_target_00.tif,auto_capture_20260702_111834/images/view_0018_target_01.tif,auto_capture_20260702_111834/images/view_0018_target_02.tif,True,True,True,True
auto_capture_20260702_111834,19,3,00;01;02,auto_capture_20260702_111834/images/view_0019_target_00.tif,auto_capture_20260702_111834/images/view_0019_target_01.tif,auto_capture_20260702_111834/images/view_0019_target_02.tif,True,True,True,True
auto_capture_20260702_111834,20,3,00;01;02,auto_capture_20260702_111834/images/view_0020_target_00.tif,auto_capture_20260702_111834/images/view_0020_target_01.tif,auto_capture_20260702_111834/images/view_0020_target_02.tif,True,True,True,True
auto_capture_20260702_111834,21,3,00;01;02,auto_capture_20260702_111834/images/view_0021_target_00.tif,auto_capture_20260702_111834/images/view_0021_target_01.tif,auto_capture_20260702_111834/images/view_0021_target_02.tif,True,True,True,True
auto_capture_20260702_111834,22,3,00;01;02,auto_capture_20260702_111834/images/view_0022_target_00.tif,auto_capture_20260702_111834/images/view_0022_target_01.tif,auto_capture_20260702_111834/images/view_0022_target_02.tif,True,True,True,True
auto_capture_20260702_111834,23,3,00;01;02,auto_capture_20260702_111834/images/view_0023_target_00.tif,auto_capture_20260702_111834/images/view_0023_target_01.tif,auto_capture_20260702_111834/images/view_0023_target_02.tif,True,True,True,True
auto_capture_20260702_111834,24,3,00;01;02,auto_capture_20260702_111834/images/view_0024_target_00.tif,auto_capture_20260702_111834/images/view_0024_target_01.tif,auto_capture_20260702_111834/images/view_0024_target_02.tif,True,True,True,True
auto_capture_20260702_111834,25,3,00;01;02,auto_capture_20260702_111834/images/view_0025_target_00.tif,auto_capture_20260702_111834/images/view_0025_target_01.tif,auto_capture_20260702_111834/images/view_0025_target_02.tif,True,True,True,True
auto_capture_20260702_111834,26,3,00;01;02,auto_capture_20260702_111834/images/view_0026_target_00.tif,auto_capture_20260702_111834/images/view_0026_target_01.tif,auto_capture_20260702_111834/images/view_0026_target_02.tif,True,True,True,True
auto_capture_20260702_111834,27,3,00;01;02,auto_capture_20260702_111834/images/view_0027_target_00.tif,auto_capture_20260702_111834/images/view_0027_target_01.tif,auto_capture_20260702_111834/images/view_0027_target_02.tif,True,True,True,True
auto_capture_20260702_111834,28,3,00;01;02,auto_capture_20260702_111834/images/view_0028_target_00.tif,auto_capture_20260702_111834/images/view_0028_target_01.tif,auto_capture_20260702_111834/images/view_0028_target_02.tif,True,True,True,True
auto_capture_20260702_111834,29,3,00;01;02,auto_capture_20260702_111834/images/view_0029_target_00.tif,auto_capture_20260702_111834/images/view_0029_target_01.tif,auto_capture_20260702_111834/images/view_0029_target_02.tif,True,True,True,True
auto_capture_20260702_111834,30,3,00;01;02,auto_capture_20260702_111834/images/view_0030_target_00.tif,auto_capture_20260702_111834/images/view_0030_target_01.tif,auto_capture_20260702_111834/images/view_0030_target_02.tif,True,True,True,True
auto_capture_20260702_111834,31,3,00;01;02,auto_capture_20260702_111834/images/view_0031_target_00.tif,auto_capture_20260702_111834/images/view_0031_target_01.tif,auto_capture_20260702_111834/images/view_0031_target_02.tif,True,True,True,True
auto_capture_20260702_111834,32,3,00;01;02,auto_capture_20260702_111834/images/view_0032_target_00.tif,auto_capture_20260702_111834/images/view_0032_target_01.tif,auto_capture_20260702_111834/images/view_0032_target_02.tif,True,True,True,True
auto_capture_20260702_111834,33,3,00;01;02,auto_capture_20260702_111834/images/view_0033_target_00.tif,auto_capture_20260702_111834/images/view_0033_target_01.tif,auto_capture_20260702_111834/images/view_0033_target_02.tif,True,True,True,True
auto_capture_20260702_111834,34,3,00;01;02,auto_capture_20260702_111834/images/view_0034_target_00.tif,auto_capture_20260702_111834/images/view_0034_target_01.tif,auto_capture_20260702_111834/images/view_0034_target_02.tif,True,True,True,True
auto_capture_20260702_111834,35,3,00;01;02,auto_capture_20260702_111834/images/view_0035_target_00.tif,auto_capture_20260702_111834/images/view_0035_target_01.tif,auto_capture_20260702_111834/images/view_0035_target_02.tif,True,True,True,True
auto_capture_20260702_111834,36,3,00;01;02,auto_capture_20260702_111834/images/view_0036_target_00.tif,auto_capture_20260702_111834/images/view_0036_target_01.tif,auto_capture_20260702_111834/images/view_0036_target_02.tif,True,True,True,True
auto_capture_20260702_111834,37,3,00;01;02,auto_capture_20260702_111834/images/view_0037_target_00.tif,auto_capture_20260702_111834/images/view_0037_target_01.tif,auto_capture_20260702_111834/images/view_0037_target_02.tif,True,True,True,True
auto_capture_20260702_111834,38,3,00;01;02,auto_capture_20260702_111834/images/view_0038_target_00.tif,auto_capture_20260702_111834/images/view_0038_target_01.tif,auto_capture_20260702_111834/images/view_0038_target_02.tif,True,True,True,True
auto_capture_20260702_111834,39,3,00;01;02,auto_capture_20260702_111834/images/view_0039_target_00.tif,auto_capture_20260702_111834/images/view_0039_target_01.tif,auto_capture_20260702_111834/images/view_0039_target_02.tif,True,True,True,True
auto_capture_20260702_111834,40,3,00;01;02,auto_capture_20260702_111834/images/view_0040_target_00.tif,auto_capture_20260702_111834/images/view_0040_target_01.tif,auto_capture_20260702_111834/images/view_0040_target_02.tif,True,True,True,True
auto_capture_20260702_111834,41,3,00;01;02,auto_capture_20260702_111834/images/view_0041_target_00.tif,auto_capture_20260702_111834/images/view_0041_target_01.tif,auto_capture_20260702_111834/images/view_0041_target_02.tif,True,True,True,True
auto_capture_20260702_111834,42,3,00;01;02,auto_capture_20260702_111834/images/view_0042_target_00.tif,auto_capture_20260702_111834/images/view_0042_target_01.tif,auto_capture_20260702_111834/images/view_0042_target_02.tif,True,True,True,True
auto_capture_20260702_111834,43,3,00;01;02,auto_capture_20260702_111834/images/view_0043_target_00.tif,auto_capture_20260702_111834/images/view_0043_target_01.tif,auto_capture_20260702_111834/images/view_0043_target_02.tif,True,True,True,True
auto_capture_20260702_133311,0,3,00;01;02,auto_capture_20260702_133311/images/view_0000_target_00.tif,auto_capture_20260702_133311/images/view_0000_target_01.tif,auto_capture_20260702_133311/images/view_0000_target_02.tif,True,True,True,True
auto_capture_20260702_133311,1,3,00;01;02,auto_capture_20260702_133311/images/view_0001_target_00.tif,auto_capture_20260702_133311/images/view_0001_target_01.tif,auto_capture_20260702_133311/images/view_0001_target_02.tif,True,True,True,True
auto_capture_20260702_133311,2,3,00;01;02,auto_capture_20260702_133311/images/view_0002_target_00.tif,auto_capture_20260702_133311/images/view_0002_target_01.tif,auto_capture_20260702_133311/images/view_0002_target_02.tif,True,True,True,True
auto_capture_20260702_133311,3,3,00;01;02,auto_capture_20260702_133311/images/view_0003_target_00.tif,auto_capture_20260702_133311/images/view_0003_target_01.tif,auto_capture_20260702_133311/images/view_0003_target_02.tif,True,True,True,True
auto_capture_20260702_133311,4,3,00;01;02,auto_capture_20260702_133311/images/view_0004_target_00.tif,auto_capture_20260702_133311/images/view_0004_target_01.tif,auto_capture_20260702_133311/images/view_0004_target_02.tif,True,True,True,True
auto_capture_20260702_133311,5,3,00;01;02,auto_capture_20260702_133311/images/view_0005_target_00.tif,auto_capture_20260702_133311/images/view_0005_target_01.tif,auto_capture_20260702_133311/images/view_0005_target_02.tif,True,True,True,True
auto_capture_20260702_133311,6,3,00;01;02,auto_capture_20260702_133311/images/view_0006_target_00.tif,auto_capture_20260702_133311/images/view_0006_target_01.tif,auto_capture_20260702_133311/images/view_0006_target_02.tif,True,True,True,True
auto_capture_20260702_133311,7,3,00;01;02,auto_capture_20260702_133311/images/view_0007_target_00.tif,auto_capture_20260702_133311/images/view_0007_target_01.tif,auto_capture_20260702_133311/images/view_0007_target_02.tif,True,True,True,True
auto_capture_20260702_133311,8,3,00;01;02,auto_capture_20260702_133311/images/view_0008_target_00.tif,auto_capture_20260702_133311/images/view_0008_target_01.tif,auto_capture_20260702_133311/images/view_0008_target_02.tif,True,True,True,True
auto_capture_20260702_133311,9,3,00;01;02,auto_capture_20260702_133311/images/view_0009_target_00.tif,auto_capture_20260702_133311/images/view_0009_target_01.tif,auto_capture_20260702_133311/images/view_0009_target_02.tif,True,True,True,True
auto_capture_20260702_133311,10,3,00;01;02,auto_capture_20260702_133311/images/view_0010_target_00.tif,auto_capture_20260702_133311/images/view_0010_target_01.tif,auto_capture_20260702_133311/images/view_0010_target_02.tif,True,True,True,True
auto_capture_20260702_133311,11,3,00;01;02,auto_capture_20260702_133311/images/view_0011_target_00.tif,auto_capture_20260702_133311/images/view_0011_target_01.tif,auto_capture_20260702_133311/images/view_0011_target_02.tif,True,True,True,True
auto_capture_20260702_133311,12,3,00;01;02,auto_capture_20260702_133311/images/view_0012_target_00.tif,auto_capture_20260702_133311/images/view_0012_target_01.tif,auto_capture_20260702_133311/images/view_0012_target_02.tif,True,True,True,True
auto_capture_20260702_133311,13,3,00;01;02,auto_capture_20260702_133311/images/view_0013_target_00.tif,auto_capture_20260702_133311/images/view_0013_target_01.tif,auto_capture_20260702_133311/images/view_0013_target_02.tif,True,True,True,True
auto_capture_20260702_133311,14,3,00;01;02,auto_capture_20260702_133311/images/view_0014_target_00.tif,auto_capture_20260702_133311/images/view_0014_target_01.tif,auto_capture_20260702_133311/images/view_0014_target_02.tif,True,True,True,True
auto_capture_20260702_133311,15,3,00;01;02,auto_capture_20260702_133311/images/view_0015_target_00.tif,auto_capture_20260702_133311/images/view_0015_target_01.tif,auto_capture_20260702_133311/images/view_0015_target_02.tif,True,True,True,True
auto_capture_20260702_133311,16,3,00;01;02,auto_capture_20260702_133311/images/view_0016_target_00.tif,auto_capture_20260702_133311/images/view_0016_target_01.tif,auto_capture_20260702_133311/images/view_0016_target_02.tif,True,True,True,True
auto_capture_20260702_133311,17,3,00;01;02,auto_capture_20260702_133311/images/view_0017_target_00.tif,auto_capture_20260702_133311/images/view_0017_target_01.tif,auto_capture_20260702_133311/images/view_0017_target_02.tif,True,True,True,True
auto_capture_20260702_133311,18,3,00;01;02,auto_capture_20260702_133311/images/view_0018_target_00.tif,auto_capture_20260702_133311/images/view_0018_target_01.tif,auto_capture_20260702_133311/images/view_0018_target_02.tif,True,True,True,True
auto_capture_20260702_133311,19,3,00;01;02,auto_capture_20260702_133311/images/view_0019_target_00.tif,auto_capture_20260702_133311/images/view_0019_target_01.tif,auto_capture_20260702_133311/images/view_0019_target_02.tif,True,True,True,True
auto_capture_20260702_133311,20,3,00;01;02,auto_capture_20260702_133311/images/view_0020_target_00.tif,auto_capture_20260702_133311/images/view_0020_target_01.tif,auto_capture_20260702_133311/images/view_0020_target_02.tif,True,True,True,True
auto_capture_20260702_133311,21,3,00;01;02,auto_capture_20260702_133311/images/view_0021_target_00.tif,auto_capture_20260702_133311/images/view_0021_target_01.tif,auto_capture_20260702_133311/images/view_0021_target_02.tif,True,True,True,True
auto_capture_20260702_133311,22,3,00;01;02,auto_capture_20260702_133311/images/view_0022_target_00.tif,auto_capture_20260702_133311/images/view_0022_target_01.tif,auto_capture_20260702_133311/images/view_0022_target_02.tif,True,True,True,True
auto_capture_20260702_133311,23,3,00;01;02,auto_capture_20260702_133311/images/view_0023_target_00.tif,auto_capture_20260702_133311/images/view_0023_target_01.tif,auto_capture_20260702_133311/images/view_0023_target_02.tif,True,True,True,True
auto_capture_20260702_133311,24,3,00;01;02,auto_capture_20260702_133311/images/view_0024_target_00.tif,auto_capture_20260702_133311/images/view_0024_target_01.tif,auto_capture_20260702_133311/images/view_0024_target_02.tif,True,True,True,True
auto_capture_20260702_133311,25,3,00;01;02,auto_capture_20260702_133311/images/view_0025_target_00.tif,auto_capture_20260702_133311/images/view_0025_target_01.tif,auto_capture_20260702_133311/images/view_0025_target_02.tif,True,True,True,True
auto_capture_20260702_133311,26,3,00;01;02,auto_capture_20260702_133311/images/view_0026_target_00.tif,auto_capture_20260702_133311/images/view_0026_target_01.tif,auto_capture_20260702_133311/images/view_0026_target_02.tif,True,True,True,True
auto_capture_20260702_133311,27,3,00;01;02,auto_capture_20260702_133311/images/view_0027_target_00.tif,auto_capture_20260702_133311/images/view_0027_target_01.tif,auto_capture_20260702_133311/images/view_0027_target_02.tif,True,True,True,True
auto_capture_20260702_133311,28,3,00;01;02,auto_capture_20260702_133311/images/view_0028_target_00.tif,auto_capture_20260702_133311/images/view_0028_target_01.tif,auto_capture_20260702_133311/images/view_0028_target_02.tif,True,True,True,True
auto_capture_20260702_133311,29,3,00;01;02,auto_capture_20260702_133311/images/view_0029_target_00.tif,auto_capture_20260702_133311/images/view_0029_target_01.tif,auto_capture_20260702_133311/images/view_0029_target_02.tif,True,True,True,True
auto_capture_20260702_133311,30,3,00;01;02,auto_capture_20260702_133311/images/view_0030_target_00.tif,auto_capture_20260702_133311/images/view_0030_target_01.tif,auto_capture_20260702_133311/images/view_0030_target_02.tif,True,True,True,True
auto_capture_20260702_133311,31,3,00;01;02,auto_capture_20260702_133311/images/view_0031_target_00.tif,auto_capture_20260702_133311/images/view_0031_target_01.tif,auto_capture_20260702_133311/images/view_0031_target_02.tif,True,True,True,True
auto_capture_20260702_133311,32,3,00;01;02,auto_capture_20260702_133311/images/view_0032_target_00.tif,auto_capture_20260702_133311/images/view_0032_target_01.tif,auto_capture_20260702_133311/images/view_0032_target_02.tif,True,True,True,True
auto_capture_20260702_133311,33,3,00;01;02,auto_capture_20260702_133311/images/view_0033_target_00.tif,auto_capture_20260702_133311/images/view_0033_target_01.tif,auto_capture_20260702_133311/images/view_0033_target_02.tif,True,True,True,True
auto_capture_20260702_133311,34,3,00;01;02,auto_capture_20260702_133311/images/view_0034_target_00.tif,auto_capture_20260702_133311/images/view_0034_target_01.tif,auto_capture_20260702_133311/images/view_0034_target_02.tif,True,True,True,True
auto_capture_20260702_133311,35,3,00;01;02,auto_capture_20260702_133311/images/view_0035_target_00.tif,auto_capture_20260702_133311/images/view_0035_target_01.tif,auto_capture_20260702_133311/images/view_0035_target_02.tif,True,True,True,True
auto_capture_20260702_133311,36,3,00;01;02,auto_capture_20260702_133311/images/view_0036_target_00.tif,auto_capture_20260702_133311/images/view_0036_target_01.tif,auto_capture_20260702_133311/images/view_0036_target_02.tif,True,True,True,True
auto_capture_20260702_133311,37,3,00;01;02,auto_capture_20260702_133311/images/view_0037_target_00.tif,auto_capture_20260702_133311/images/view_0037_target_01.tif,auto_capture_20260702_133311/images/view_0037_target_02.tif,True,True,True,True
auto_capture_20260702_133311,38,3,00;01;02,auto_capture_20260702_133311/images/view_0038_target_00.tif,auto_capture_20260702_133311/images/view_0038_target_01.tif,auto_capture_20260702_133311/images/view_0038_target_02.tif,True,True,True,True
auto_capture_20260702_133311,39,3,00;01;02,auto_capture_20260702_133311/images/view_0039_target_00.tif,auto_capture_20260702_133311/images/view_0039_target_01.tif,auto_capture_20260702_133311/images/view_0039_target_02.tif,True,True,True,True
auto_capture_20260702_133311,40,3,00;01;02,auto_capture_20260702_133311/images/view_0040_target_00.tif,auto_capture_20260702_133311/images/view_0040_target_01.tif,auto_capture_20260702_133311/images/view_0040_target_02.tif,True,True,True,True
auto_capture_20260702_133311,41,3,00;01;02,auto_capture_20260702_133311/images/view_0041_target_00.tif,auto_capture_20260702_133311/images/view_0041_target_01.tif,auto_capture_20260702_133311/images/view_0041_target_02.tif,True,True,True,True
auto_capture_20260702_133311,42,3,00;01;02,auto_capture_20260702_133311/images/view_0042_target_00.tif,auto_capture_20260702_133311/images/view_0042_target_01.tif,auto_capture_20260702_133311/images/view_0042_target_02.tif,True,True,True,True
auto_capture_20260702_133311,43,3,00;01;02,auto_capture_20260702_133311/images/view_0043_target_00.tif,auto_capture_20260702_133311/images/view_0043_target_01.tif,auto_capture_20260702_133311/images/view_0043_target_02.tif,True,True,True,True
auto_capture_20260702_133311,44,3,00;01;02,auto_capture_20260702_133311/images/view_0044_target_00.tif,auto_capture_20260702_133311/images/view_0044_target_01.tif,auto_capture_20260702_133311/images/view_0044_target_02.tif,True,True,True,True
auto_capture_20260702_133311,45,3,00;01;02,auto_capture_20260702_133311/images/view_0045_target_00.tif,auto_capture_20260702_133311/images/view_0045_target_01.tif,auto_capture_20260702_133311/images/view_0045_target_02.tif,True,True,True,True
auto_capture_20260702_133311,46,3,00;01;02,auto_capture_20260702_133311/images/view_0046_target_00.tif,auto_capture_20260702_133311/images/view_0046_target_01.tif,auto_capture_20260702_133311/images/view_0046_target_02.tif,True,True,True,True
auto_capture_20260702_133311,47,3,00;01;02,auto_capture_20260702_133311/images/view_0047_target_00.tif,auto_capture_20260702_133311/images/view_0047_target_01.tif,auto_capture_20260702_133311/images/view_0047_target_02.tif,True,True,True,True
