session_id,relative_path,file_name,extension,file_size_bytes,is_image,view_id,target_index,shape,dtype,base_x_mm,base_y_mm,target_x_mm,target_y_mm,offset_mm,min,max,mean,sat_ratio,status
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0040_target_01.tif,view_0040_target_01.tif,.tif,6324480,True,40.0,1.0,1544x2048,uint16,0.0,-197.2,-0.1,-197.2,-0.1,861.0,1751.0,1332.99951171875,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0040_target_02.tif,view_0040_target_02.tif,.tif,6324480,True,40.0,2.0,1544x2048,uint16,0.0,-197.2,-0.2,-197.2,-0.2,859.0,1775.0,1332.52001953125,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0041_target_00.tif,view_0041_target_00.tif,.tif,6324480,True,41.0,0.0,1544x2048,uint16,-13.1,-197.2,-13.1,-197.2,0.0,815.0,1770.0,1294.5787353515625,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0041_target_01.tif,view_0041_target_01.tif,.tif,6324480,True,41.0,1.0,1544x2048,uint16,-13.1,-197.2,-13.2,-197.2,-0.1,816.0,1735.0,1294.46630859375,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0041_target_02.tif,view_0041_target_02.tif,.tif,6324480,True,41.0,2.0,1544x2048,uint16,-13.1,-197.2,-13.3,-197.2,-0.2,817.0,1783.0,1294.338623046875,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0042_target_00.tif,view_0042_target_00.tif,.tif,6324480,True,42.0,0.0,1544x2048,uint16,0.0,-207.06,0.0,-207.06,0.0,987.0,1793.0,1370.4683837890625,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0042_target_01.tif,view_0042_target_01.tif,.tif,6324480,True,42.0,1.0,1544x2048,uint16,0.0,-207.06,-0.1,-207.06,-0.1,987.0,1770.0,1370.4176025390625,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0042_target_02.tif,view_0042_target_02.tif,.tif,6324480,True,42.0,2.0,1544x2048,uint16,0.0,-207.06,-0.2,-207.06,-0.2,987.0,1759.0,1371.3795166015625,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0043_target_00.tif,view_0043_target_00.tif,.tif,6324480,True,43.0,0.0,1544x2048,uint16,-13.1,-207.06,-13.1,-207.06,0.0,987.0,1768.0,1370.3729248046875,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0043_target_01.tif,view_0043_target_01.tif,.tif,6324480,True,43.0,1.0,1544x2048,uint16,-13.1,-207.06,-13.2,-207.06,-0.1,986.0,1776.0,1370.3521728515625,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/images/view_0043_target_02.tif,view_0043_target_02.tif,.tif,6324480,True,43.0,2.0,1544x2048,uint16,-13.1,-207.06,-13.3,-207.06,-0.2,987.0,1793.0,1370.3272705078125,0.0,ok
auto_capture_20260702_111834,auto_capture_20260702_111834/logs/run.log,run.log,.log,71396,False,,,,,,,,,,,,,,
auto_capture_20260702_111834,auto_capture_20260702_111834/logs/smc600_move_log.csv,smc600_move_log.csv,.csv,26135,False,,,,,,,,,,,,,,
auto_capture_20260702_111834,auto_capture_20260702_111834/metadata.csv,metadata.csv,.csv,20194,False,,,,,,,,,,,,,,
auto_capture_20260702_133311,auto_capture_20260702_133311/config_used.yaml,config_used.yaml,.yaml,1016,False,,,,,,,,,,,,,,
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0000_target_00.tif,view_0000_target_00.tif,.tif,6324480,True,0.0,0.0,1544x2048,uint16,0.0,0.0,0.0,0.0,0.0,987.0,1762.0,1372.682861328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0000_target_01.tif,view_0000_target_01.tif,.tif,6324480,True,0.0,1.0,1544x2048,uint16,0.0,0.0,-0.1,0.0,-0.1,989.0,1770.0,1371.700439453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0000_target_02.tif,view_0000_target_02.tif,.tif,6324480,True,0.0,2.0,1544x2048,uint16,0.0,0.0,-0.2,0.0,-0.2,988.0,1786.0,1372.6585693359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0001_target_00.tif,view_0001_target_00.tif,.tif,6324480,True,1.0,0.0,1544x2048,uint16,-13.1,0.0,-13.1,0.0,0.0,987.0,1737.0,1371.86328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0001_target_01.tif,view_0001_target_01.tif,.tif,6324480,True,1.0,1.0,1544x2048,uint16,-13.1,0.0,-13.2,0.0,-0.1,987.0,1785.0,1371.865478515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0001_target_02.tif,view_0001_target_02.tif,.tif,6324480,True,1.0,2.0,1544x2048,uint16,-13.1,0.0,-13.3,0.0,-0.2,986.0,1793.0,1371.9290771484375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0002_target_00.tif,view_0002_target_00.tif,.tif,6324480,True,2.0,0.0,1544x2048,uint16,-26.2,0.0,-26.2,0.0,0.0,988.0,1779.0,1371.992919921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0002_target_01.tif,view_0002_target_01.tif,.tif,6324480,True,2.0,1.0,1544x2048,uint16,-26.2,0.0,-26.3,0.0,-0.1,987.0,1776.0,1371.9029541015625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0002_target_02.tif,view_0002_target_02.tif,.tif,6324480,True,2.0,2.0,1544x2048,uint16,-26.2,0.0,-26.4,0.0,-0.2,987.0,1768.0,1372.946533203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0003_target_00.tif,view_0003_target_00.tif,.tif,6324480,True,3.0,0.0,1544x2048,uint16,-39.3,0.0,-39.3,0.0,0.0,987.0,1752.0,1371.8486328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0003_target_01.tif,view_0003_target_01.tif,.tif,6324480,True,3.0,1.0,1544x2048,uint16,-39.3,0.0,-39.4,0.0,-0.1,987.0,1774.0,1371.824462890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0003_target_02.tif,view_0003_target_02.tif,.tif,6324480,True,3.0,2.0,1544x2048,uint16,-39.3,0.0,-39.5,0.0,-0.2,987.0,1798.0,1370.7996826171875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0004_target_00.tif,view_0004_target_00.tif,.tif,6324480,True,4.0,0.0,1544x2048,uint16,-52.4,0.0,-52.4,0.0,0.0,851.0,1730.0,1342.79248046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0004_target_01.tif,view_0004_target_01.tif,.tif,6324480,True,4.0,1.0,1544x2048,uint16,-52.4,0.0,-52.5,0.0,-0.1,849.0,1784.0,1342.144775390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0004_target_02.tif,view_0004_target_02.tif,.tif,6324480,True,4.0,2.0,1544x2048,uint16,-52.4,0.0,-52.6,0.0,-0.2,850.0,1763.0,1341.46240234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0005_target_00.tif,view_0005_target_00.tif,.tif,6324480,True,5.0,0.0,1544x2048,uint16,-65.5,0.0,-65.5,0.0,0.0,839.0,1663.0,1217.5009765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0005_target_01.tif,view_0005_target_01.tif,.tif,6324480,True,5.0,1.0,1544x2048,uint16,-65.5,0.0,-65.6,0.0,-0.1,839.0,1649.0,1216.6226806640625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0005_target_02.tif,view_0005_target_02.tif,.tif,6324480,True,5.0,2.0,1544x2048,uint16,-65.5,0.0,-65.7,0.0,-0.2,839.0,1644.0,1216.7591552734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0006_target_00.tif,view_0006_target_00.tif,.tif,6324480,True,6.0,0.0,1544x2048,uint16,-78.6,0.0,-78.6,0.0,0.0,833.0,1550.0,1129.07763671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0006_target_01.tif,view_0006_target_01.tif,.tif,6324480,True,6.0,1.0,1544x2048,uint16,-78.6,0.0,-78.7,0.0,-0.1,832.0,1557.0,1127.606689453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0006_target_02.tif,view_0006_target_02.tif,.tif,6324480,True,6.0,2.0,1544x2048,uint16,-78.6,0.0,-78.8,0.0,-0.2,832.0,1550.0,1127.1617431640625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0007_target_00.tif,view_0007_target_00.tif,.tif,6324480,True,7.0,0.0,1544x2048,uint16,0.0,-9.86,0.0,-9.86,0.0,984.0,1766.0,1371.10546875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0007_target_01.tif,view_0007_target_01.tif,.tif,6324480,True,7.0,1.0,1544x2048,uint16,0.0,-9.86,-0.1,-9.86,-0.1,987.0,1771.0,1372.0968017578125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0007_target_02.tif,view_0007_target_02.tif,.tif,6324480,True,7.0,2.0,1544x2048,uint16,0.0,-9.86,-0.2,-9.86,-0.2,986.0,1753.0,1372.06103515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0008_target_00.tif,view_0008_target_00.tif,.tif,6324480,True,8.0,0.0,1544x2048,uint16,-13.1,-9.86,-13.1,-9.86,0.0,987.0,1767.0,1371.3388671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0008_target_01.tif,view_0008_target_01.tif,.tif,6324480,True,8.0,1.0,1544x2048,uint16,-13.1,-9.86,-13.2,-9.86,-0.1,989.0,1766.0,1372.2545166015625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0008_target_02.tif,view_0008_target_02.tif,.tif,6324480,True,8.0,2.0,1544x2048,uint16,-13.1,-9.86,-13.3,-9.86,-0.2,989.0,1749.0,1372.2352294921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0009_target_00.tif,view_0009_target_00.tif,.tif,6324480,True,9.0,0.0,1544x2048,uint16,-26.2,-9.86,-26.2,-9.86,0.0,988.0,1756.0,1370.05615234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0009_target_01.tif,view_0009_target_01.tif,.tif,6324480,True,9.0,1.0,1544x2048,uint16,-26.2,-9.86,-26.3,-9.86,-0.1,988.0,1748.0,1371.0191650390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0009_target_02.tif,view_0009_target_02.tif,.tif,6324480,True,9.0,2.0,1544x2048,uint16,-26.2,-9.86,-26.4,-9.86,-0.2,989.0,1775.0,1370.9681396484375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0010_target_00.tif,view_0010_target_00.tif,.tif,6324480,True,10.0,0.0,1544x2048,uint16,-39.3,-9.86,-39.3,-9.86,0.0,843.0,1768.0,1293.1436767578125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0010_target_01.tif,view_0010_target_01.tif,.tif,6324480,True,10.0,1.0,1544x2048,uint16,-39.3,-9.86,-39.4,-9.86,-0.1,845.0,1750.0,1291.6912841796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0010_target_02.tif,view_0010_target_02.tif,.tif,6324480,True,10.0,2.0,1544x2048,uint16,-39.3,-9.86,-39.5,-9.86,-0.2,844.0,1743.0,1290.238525390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0011_target_00.tif,view_0011_target_00.tif,.tif,6324480,True,11.0,0.0,1544x2048,uint16,-52.4,-9.86,-52.4,-9.86,0.0,832.0,1501.0,1111.807373046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0011_target_01.tif,view_0011_target_01.tif,.tif,6324480,True,11.0,1.0,1544x2048,uint16,-52.4,-9.86,-52.5,-9.86,-0.1,833.0,1528.0,1111.0491943359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0011_target_02.tif,view_0011_target_02.tif,.tif,6324480,True,11.0,2.0,1544x2048,uint16,-52.4,-9.86,-52.6,-9.86,-0.2,831.0,1548.0,1110.31591796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0012_target_00.tif,view_0012_target_00.tif,.tif,6324480,True,12.0,0.0,1544x2048,uint16,-65.5,-9.86,-65.5,-9.86,0.0,789.0,1560.0,1084.0260009765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0012_target_01.tif,view_0012_target_01.tif,.tif,6324480,True,12.0,1.0,1544x2048,uint16,-65.5,-9.86,-65.6,-9.86,-0.1,790.0,1550.0,1084.00048828125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0012_target_02.tif,view_0012_target_02.tif,.tif,6324480,True,12.0,2.0,1544x2048,uint16,-65.5,-9.86,-65.7,-9.86,-0.2,789.0,1495.0,1083.9217529296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0013_target_00.tif,view_0013_target_00.tif,.tif,6324480,True,13.0,0.0,1544x2048,uint16,-78.6,-9.86,-78.6,-9.86,0.0,788.0,1518.0,1082.55615234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0013_target_01.tif,view_0013_target_01.tif,.tif,6324480,True,13.0,1.0,1544x2048,uint16,-78.6,-9.86,-78.7,-9.86,-0.1,789.0,1554.0,1082.548828125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0013_target_02.tif,view_0013_target_02.tif,.tif,6324480,True,13.0,2.0,1544x2048,uint16,-78.6,-9.86,-78.8,-9.86,-0.2,787.0,1528.0,1082.541259765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0014_target_00.tif,view_0014_target_00.tif,.tif,6324480,True,14.0,0.0,1544x2048,uint16,0.0,-19.72,0.0,-19.72,0.0,988.0,1791.0,1370.5238037109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0014_target_01.tif,view_0014_target_01.tif,.tif,6324480,True,14.0,1.0,1544x2048,uint16,0.0,-19.72,-0.1,-19.72,-0.1,986.0,1733.0,1370.5333251953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0014_target_02.tif,view_0014_target_02.tif,.tif,6324480,True,14.0,2.0,1544x2048,uint16,0.0,-19.72,-0.2,-19.72,-0.2,988.0,1761.0,1370.4564208984375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0015_target_00.tif,view_0015_target_00.tif,.tif,6324480,True,15.0,0.0,1544x2048,uint16,-13.1,-19.72,-13.1,-19.72,0.0,988.0,1763.0,1370.1448974609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0015_target_01.tif,view_0015_target_01.tif,.tif,6324480,True,15.0,1.0,1544x2048,uint16,-13.1,-19.72,-13.2,-19.72,-0.1,986.0,1764.0,1370.099365234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0015_target_02.tif,view_0015_target_02.tif,.tif,6324480,True,15.0,2.0,1544x2048,uint16,-13.1,-19.72,-13.3,-19.72,-0.2,988.0,1767.0,1370.1070556640625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0016_target_00.tif,view_0016_target_00.tif,.tif,6324480,True,16.0,0.0,1544x2048,uint16,-26.2,-19.72,-26.2,-19.72,0.0,843.0,1770.0,1300.4134521484375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0016_target_01.tif,view_0016_target_01.tif,.tif,6324480,True,16.0,1.0,1544x2048,uint16,-26.2,-19.72,-26.3,-19.72,-0.1,844.0,1758.0,1298.7513427734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0016_target_02.tif,view_0016_target_02.tif,.tif,6324480,True,16.0,2.0,1544x2048,uint16,-26.2,-19.72,-26.4,-19.72,-0.2,842.0,1764.0,1297.147705078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0017_target_00.tif,view_0017_target_00.tif,.tif,6324480,True,17.0,0.0,1544x2048,uint16,-39.3,-19.72,-39.3,-19.72,0.0,830.0,1540.0,1097.897705078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0017_target_01.tif,view_0017_target_01.tif,.tif,6324480,True,17.0,1.0,1544x2048,uint16,-39.3,-19.72,-39.4,-19.72,-0.1,827.0,1514.0,1096.2681884765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0017_target_02.tif,view_0017_target_02.tif,.tif,6324480,True,17.0,2.0,1544x2048,uint16,-39.3,-19.72,-39.5,-19.72,-0.2,830.0,1545.0,1095.7498779296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0018_target_00.tif,view_0018_target_00.tif,.tif,6324480,True,18.0,0.0,1544x2048,uint16,-52.4,-19.72,-52.4,-19.72,0.0,789.0,1514.0,1083.5645751953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0018_target_01.tif,view_0018_target_01.tif,.tif,6324480,True,18.0,1.0,1544x2048,uint16,-52.4,-19.72,-52.5,-19.72,-0.1,791.0,1501.0,1083.5477294921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0018_target_02.tif,view_0018_target_02.tif,.tif,6324480,True,18.0,2.0,1544x2048,uint16,-52.4,-19.72,-52.6,-19.72,-0.2,790.0,1494.0,1084.5537109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0019_target_00.tif,view_0019_target_00.tif,.tif,6324480,True,19.0,0.0,1544x2048,uint16,-65.5,-19.72,-65.5,-19.72,0.0,788.0,1533.0,1082.53515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0019_target_01.tif,view_0019_target_01.tif,.tif,6324480,True,19.0,1.0,1544x2048,uint16,-65.5,-19.72,-65.6,-19.72,-0.1,788.0,1526.0,1082.5330810546875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0019_target_02.tif,view_0019_target_02.tif,.tif,6324480,True,19.0,2.0,1544x2048,uint16,-65.5,-19.72,-65.7,-19.72,-0.2,788.0,1525.0,1083.535888671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0020_target_00.tif,view_0020_target_00.tif,.tif,6324480,True,20.0,0.0,1544x2048,uint16,-78.6,-19.72,-78.6,-19.72,0.0,788.0,1494.0,1081.305419921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0020_target_01.tif,view_0020_target_01.tif,.tif,6324480,True,20.0,1.0,1544x2048,uint16,-78.6,-19.72,-78.7,-19.72,-0.1,786.0,1513.0,1081.2874755859375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0020_target_02.tif,view_0020_target_02.tif,.tif,6324480,True,20.0,2.0,1544x2048,uint16,-78.6,-19.72,-78.8,-19.72,-0.2,788.0,1538.0,1081.303955078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0021_target_00.tif,view_0021_target_00.tif,.tif,6324480,True,21.0,0.0,1544x2048,uint16,0.0,-29.58,0.0,-29.58,0.0,988.0,1794.0,1370.24169921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0021_target_01.tif,view_0021_target_01.tif,.tif,6324480,True,21.0,1.0,1544x2048,uint16,0.0,-29.58,-0.1,-29.58,-0.1,988.0,1771.0,1371.1949462890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0021_target_02.tif,view_0021_target_02.tif,.tif,6324480,True,21.0,2.0,1544x2048,uint16,0.0,-29.58,-0.2,-29.58,-0.2,986.0,1769.0,1370.14697265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0022_target_00.tif,view_0022_target_00.tif,.tif,6324480,True,22.0,0.0,1544x2048,uint16,-13.1,-29.58,-13.1,-29.58,0.0,851.0,1742.0,1350.5172119140625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0022_target_01.tif,view_0022_target_01.tif,.tif,6324480,True,22.0,1.0,1544x2048,uint16,-13.1,-29.58,-13.2,-29.58,-0.1,852.0,1769.0,1349.5484619140625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0022_target_02.tif,view_0022_target_02.tif,.tif,6324480,True,22.0,2.0,1544x2048,uint16,-13.1,-29.58,-13.3,-29.58,-0.2,850.0,1778.0,1348.6104736328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0023_target_00.tif,view_0023_target_00.tif,.tif,6324480,True,23.0,0.0,1544x2048,uint16,-26.2,-29.58,-26.2,-29.58,0.0,830.0,1540.0,1118.2008056640625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0023_target_01.tif,view_0023_target_01.tif,.tif,6324480,True,23.0,1.0,1544x2048,uint16,-26.2,-29.58,-26.3,-29.58,-0.1,834.0,1507.0,1116.9443359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0023_target_02.tif,view_0023_target_02.tif,.tif,6324480,True,23.0,2.0,1544x2048,uint16,-26.2,-29.58,-26.4,-29.58,-0.2,831.0,1521.0,1115.7650146484375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0024_target_00.tif,view_0024_target_00.tif,.tif,6324480,True,24.0,0.0,1544x2048,uint16,-39.3,-29.58,-39.3,-29.58,0.0,790.0,1515.0,1083.496337890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0024_target_01.tif,view_0024_target_01.tif,.tif,6324480,True,24.0,1.0,1544x2048,uint16,-39.3,-29.58,-39.4,-29.58,-0.1,788.0,1545.0,1083.49609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0024_target_02.tif,view_0024_target_02.tif,.tif,6324480,True,24.0,2.0,1544x2048,uint16,-39.3,-29.58,-39.5,-29.58,-0.2,788.0,1556.0,1083.526611328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0025_target_00.tif,view_0025_target_00.tif,.tif,6324480,True,25.0,0.0,1544x2048,uint16,-52.4,-29.58,-52.4,-29.58,0.0,788.0,1537.0,1083.033203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0025_target_01.tif,view_0025_target_01.tif,.tif,6324480,True,25.0,1.0,1544x2048,uint16,-52.4,-29.58,-52.5,-29.58,-0.1,787.0,1566.0,1084.01025390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0025_target_02.tif,view_0025_target_02.tif,.tif,6324480,True,25.0,2.0,1544x2048,uint16,-52.4,-29.58,-52.6,-29.58,-0.2,786.0,1542.0,1082.9609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0026_target_00.tif,view_0026_target_00.tif,.tif,6324480,True,26.0,0.0,1544x2048,uint16,-65.5,-29.58,-65.5,-29.58,0.0,789.0,1498.0,1082.131591796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0026_target_01.tif,view_0026_target_01.tif,.tif,6324480,True,26.0,1.0,1544x2048,uint16,-65.5,-29.58,-65.6,-29.58,-0.1,789.0,1535.0,1082.1337890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0026_target_02.tif,view_0026_target_02.tif,.tif,6324480,True,26.0,2.0,1544x2048,uint16,-65.5,-29.58,-65.7,-29.58,-0.2,788.0,1506.0,1082.0616455078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0027_target_00.tif,view_0027_target_00.tif,.tif,6324480,True,27.0,0.0,1544x2048,uint16,-78.6,-29.58,-78.6,-29.58,0.0,787.0,1505.0,1080.91943359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0027_target_01.tif,view_0027_target_01.tif,.tif,6324480,True,27.0,1.0,1544x2048,uint16,-78.6,-29.58,-78.7,-29.58,-0.1,786.0,1531.0,1080.9254150390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0027_target_02.tif,view_0027_target_02.tif,.tif,6324480,True,27.0,2.0,1544x2048,uint16,-78.6,-29.58,-78.8,-29.58,-0.2,788.0,1514.0,1081.9197998046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0028_target_00.tif,view_0028_target_00.tif,.tif,6324480,True,28.0,0.0,1544x2048,uint16,0.0,-39.44,0.0,-39.44,0.0,986.0,1767.0,1369.3089599609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0028_target_01.tif,view_0028_target_01.tif,.tif,6324480,True,28.0,1.0,1544x2048,uint16,0.0,-39.44,-0.1,-39.44,-0.1,987.0,1803.0,1370.230224609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0028_target_02.tif,view_0028_target_02.tif,.tif,6324480,True,28.0,2.0,1544x2048,uint16,0.0,-39.44,-0.2,-39.44,-0.2,987.0,1771.0,1370.2340087890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0029_target_00.tif,view_0029_target_00.tif,.tif,6324480,True,29.0,0.0,1544x2048,uint16,-13.1,-39.44,-13.1,-39.44,0.0,837.0,1754.0,1220.371337890625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0029_target_01.tif,view_0029_target_01.tif,.tif,6324480,True,29.0,1.0,1544x2048,uint16,-13.1,-39.44,-13.2,-39.44,-0.1,836.0,1744.0,1219.068603515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0029_target_02.tif,view_0029_target_02.tif,.tif,6324480,True,29.0,2.0,1544x2048,uint16,-13.1,-39.44,-13.3,-39.44,-0.2,836.0,1737.0,1215.7977294921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0030_target_00.tif,view_0030_target_00.tif,.tif,6324480,True,30.0,0.0,1544x2048,uint16,-26.2,-39.44,-26.2,-39.44,0.0,790.0,1556.0,1084.3905029296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0030_target_01.tif,view_0030_target_01.tif,.tif,6324480,True,30.0,1.0,1544x2048,uint16,-26.2,-39.44,-26.3,-39.44,-0.1,790.0,1521.0,1083.385498046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0030_target_02.tif,view_0030_target_02.tif,.tif,6324480,True,30.0,2.0,1544x2048,uint16,-26.2,-39.44,-26.4,-39.44,-0.2,789.0,1526.0,1083.3992919921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0031_target_00.tif,view_0031_target_00.tif,.tif,6324480,True,31.0,0.0,1544x2048,uint16,-39.3,-39.44,-39.3,-39.44,0.0,787.0,1512.0,1082.8916015625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0031_target_01.tif,view_0031_target_01.tif,.tif,6324480,True,31.0,1.0,1544x2048,uint16,-39.3,-39.44,-39.4,-39.44,-0.1,788.0,1545.0,1083.84765625,0.0,ok
